,Date,Pptn,avg_temp,ET,streamflow_mm
77,1986-06-30,224.9563657675109,29.58163888888889,89.58004997111857,26.750467781874686
78,1986-07-31,323.321463594735,27.31431451612903,84.32920735795052,113.84573265413552
79,1986-08-31,218.49292631122933,27.73411962365591,87.70230731461197,99.37853105238682
80,1986-09-30,231.68660261668342,27.416798611111112,82.82145531848073,68.3608667666479
81,1986-10-31,172.61757668397863,25.41601478494623,93.35250633303076,104.01054743955277
82,1986-11-30,72.97994697014104,23.13447916666666,81.44323783926666,20.412968279055463
83,1986-12-31,20.776130262212984,20.158897849462363,57.79895705636591,9.07364862758152
84,1987-01-31,4.262424315052418,18.751599462365586,51.00602509919554,5.202172051779408
85,1987-02-28,9.225460018094424,22.082834821428577,39.07564929686487,2.4829681128535173
86,1987-03-31,19.72186518518314,26.174899193548388,28.69191913632676,2.561713388210975
87,1987-04-30,40.227797861604145,29.951951388888894,33.035436761565514,1.6137797570091708
88,1987-05-31,75.89527878102382,30.937271505376337,57.08949265535921,4.4246870545791905
89,1987-06-30,145.60548007428923,30.95913194444445,52.06315428949893,9.092587364692811
90,1987-07-31,377.19892389675215,27.740369623655912,73.01765573211014,74.95653115956307
91,1987-08-31,197.73295618549525,27.6891061827957,76.60912438295782,56.81720810949953
92,1987-09-30,164.58835310063006,27.868722222222228,74.51614178717136,54.59439843801686
93,1987-10-31,36.785897215359306,26.45118951612903,89.28859191946684,17.109653816591976
94,1987-11-30,67.00867739397141,22.78485416666667,66.40211795456707,13.084673792624695
95,1987-12-31,4.126186102998972,19.357903225806453,51.35770094348118,4.4815032659130525
96,1988-01-31,0.32097730787911305,19.71491935483871,42.5871441140771,1.7832316153733216
97,1988-02-29,85.60951766855644,22.722327586206887,40.45442081987858,3.995076754844197
98,1988-03-31,38.948432241119114,26.56229166666667,41.76059626042843,7.317329954418973
99,1988-04-30,93.3286203761275,29.925305555555553,35.90501798316837,3.5834084165830564
100,1988-05-31,67.31282560431072,31.731471774193547,46.58404280198738,3.0959851298767664
101,1988-06-30,396.27845012045753,28.956555555555557,74.95650602504611,67.87045315302932
102,1988-07-31,251.17247487535252,28.09709677419355,87.00066406745465,77.48535095173867
103,1988-08-31,309.31825961713605,28.355510752688176,84.07615665346384,190.35125315427442
104,1988-09-30,227.5555214342885,28.342472222222234,92.3712991643697,99.68254762180487
105,1988-10-31,67.9154372222888,26.438568548387092,100.77886080835016,37.59139961463054
106,1988-11-30,5.8835935812709925,23.022152777777766,69.58054821006954,7.156849076791753
107,1988-12-31,0.0,20.742869623655906,46.70245143352078,4.155557632471422
108,1989-01-31,0.14056606562321,18.871518817204304,34.444195905234665,2.5876295547843164
109,1989-02-28,0.2142060546415,22.96738095238095,20.41307953186333,1.13433067540237
110,1989-03-31,13.098748634909914,26.897439516129023,14.482824888546018,0.9190271377161552
111,1989-04-30,4.721731908325727,31.34375,11.090234649600461,0.3598360051144601
112,1989-05-31,166.84891819496974,31.8792809139785,67.12684580124915,2.542774651099688
113,1989-06-30,423.13426863482806,28.965180555555566,91.46198630332948,164.9215130920027
114,1989-07-31,275.27116445495216,28.081041666666664,80.74085027910769,103.31978192280951
115,1989-08-31,443.19335242916014,27.656155913978502,76.24360236804931,286.6756636535568
116,1989-09-30,167.2775251705227,27.939069444444453,85.45512263663113,82.88189425281811
117,1989-10-31,46.34300323498931,26.707560483870967,84.0335170738399,36.972401943782685
118,1989-11-30,0.0,23.264493055555555,73.18593375384808,7.121961929481485
119,1989-12-31,1.141503186486735,19.472022849462366,44.61354076629505,3.5525083718225354
120,1990-01-31,0.094729852235364,20.67570564516129,37.88889774587005,2.584639227872008
121,1990-02-28,31.076018557143758,23.237715773809533,32.33169070445001,1.652654006869182
122,1990-03-31,133.2297553995106,25.048219086021504,47.132160176988684,2.6514231955802314
123,1990-04-30,80.44651717373017,29.521999999999995,52.08298482466489,3.7329247621984822
124,1990-05-31,149.6699989617995,29.66364247311828,78.00133523996921,6.679393546459822
125,1990-06-30,331.04421113971637,29.27622916666667,99.07156834378841,103.54804354378237
126,1990-07-31,323.3316728980744,27.342466397849464,82.66774483490734,146.98652904761352
127,1990-08-31,338.5086784562928,28.030698924731194,81.97404616512358,135.64122874231495
128,1990-09-30,375.7041353708236,27.815423611111108,75.21568913944066,207.57553616917156
129,1990-10-31,178.04714099701073,25.703272849462373,86.11773764714597,106.03579617969558
130,1990-11-30,70.89634043087078,23.62743055555556,75.49777999520302,29.928088836457466
131,1990-12-31,2.8645215691315102,20.10849462365591,56.26415954902768,6.164758284851526
132,1991-01-31,24.395847393669605,19.105678763440864,58.08298056945205,6.876057379725981
133,1991-02-28,2.0841495106346297,24.147447916666664,46.64439638145269,3.1014673958826653
134,1991-03-31,31.386358937871805,27.17932795698925,44.96976704103872,3.170244914865761
135,1991-04-30,40.075263142283966,30.02824305555556,38.312223041430116,1.9489954038789568
136,1991-05-31,49.004846346843436,32.276129032258055,35.94498698366806,1.3675761745624349
137,1991-06-30,182.1481911495074,29.63537500000001,73.85813514702022,9.64360493706753
138,1991-07-31,312.74124353809134,27.77638440860214,79.83455134090036,110.99156529390078
139,1991-08-31,442.3853120940824,27.20833333333333,69.90267334040253,317.07831737099764
140,1991-09-30,187.63345337914052,27.754256944444442,78.11280176974833,149.51435206415172
141,1991-10-31,96.415048595835,25.79504704301075,84.04795762617141,57.87987061657022
142,1991-11-30,11.410909725161526,21.587277777777782,79.46323323994875,18.284254227746764
143,1991-12-31,17.13298330249829,19.142506720430106,52.67274611396715,7.6432755878606065
144,1992-01-31,5.107806533951614,18.81793010752688,45.77295212075114,5.663679171912357
145,1992-02-29,10.77654894037058,21.663275862068964,47.528145904652774,4.055780391164061
146,1992-03-31,0.021643614129193,27.4135752688172,31.967553484719247,1.9342431244449017
147,1992-04-30,24.10961251430685,30.548743055555548,17.914318945258856,1.2533456865122488
148,1992-05-31,123.40456477555072,30.174025537634407,64.08526792656629,8.544560119230399
149,1992-06-30,196.8793223062836,29.758194444444452,88.44231977127492,21.389210338360453
150,1992-07-31,302.5063475901541,27.813245967741942,79.28604420740156,68.29099279446362
151,1992-08-31,284.33675308491866,27.189159946236554,74.46203576400877,124.01085060470969
152,1992-09-30,167.1179118369035,27.46845833333333,78.88600719161332,57.54485432482792
153,1992-10-31,55.72124319160079,26.288420698924735,87.53012500237672,19.783504464014527
154,1992-11-30,0.7458620907904241,23.046465277777774,70.51007193513216,6.022020013570661
155,1992-12-31,1.0290818705668292,19.2489247311828,52.59690560633317,3.7955222722294737
156,1993-01-31,0.019775048729832,20.28075940860215,41.201305808499455,2.9195558420505634
157,1993-02-28,0.05779236078259,22.94899553571429,23.178494023159146,1.2599244057193275
158,1993-03-31,15.999024550748882,26.086512096774197,22.178081871243197,1.1411087497369354
159,1993-04-30,97.63524349669355,29.54886805555555,34.770151250995696,2.1726718569196355
160,1993-05-31,92.70344744325264,31.02052419354839,57.86048043519258,6.824524079270531
161,1993-06-30,256.21410342570925,29.209805555555548,59.308048104867346,44.2352082708339
162,1993-07-31,241.6767912634741,28.277600806451613,73.08819552417846,123.18442392371134
163,1993-08-31,279.9278188025196,27.42766129032258,75.03459749277681,140.19948373231063
164,1993-09-30,273.6339825584108,26.869750000000003,73.82448390126228,136.58517527096706
165,1993-10-31,67.62485146251723,26.583743279569894,87.3273466480896,51.32965919272215
166,1993-11-30,4.2481618141119615,22.92807638888889,79.0307647548616,14.046362927623123
167,1993-12-31,0.0,19.248911290322585,56.971805077046156,5.524230260235036
168,1994-01-31,13.439411489388393,20.267170698924733,48.52714481530711,4.013417426573024
169,1994-02-28,62.93729537533469,21.905386904761905,46.6038413811475,5.077575097099885
170,1994-03-31,1.3183939056217648,27.698440860215047,30.11453115614131,1.2391914724606556
171,1994-04-30,59.17757927817051,29.33254861111111,46.4531056350097,1.4412378941689683
172,1994-05-31,99.55482388897622,31.67025537634409,54.78268750011921,2.980757866189144
173,1994-06-30,371.4873347451966,28.704173611111113,68.02514777518809,94.92294395304714
174,1994-07-31,448.47610680532483,27.117365591397853,60.2493752259761,233.56107832687772
175,1994-08-31,369.90133445165435,27.060860215053765,67.792884609662,304.1890116033105
176,1994-09-30,223.86125596519608,27.236375,78.58822541311383,170.83837327582384
177,1994-10-31,48.740083144382275,26.257526881720427,84.36279154848306,29.16794773534864
178,1994-11-30,10.056664976789321,22.6324375,73.73512233607471,11.910671446852364
179,1994-12-31,0.0,19.41651209677419,56.553503265604384,5.957628307392286
180,1995-01-31,49.712420552485206,18.1075,45.63824184006079,6.347467259193577
181,1995-02-28,15.330082095302393,22.178206845238094,42.485540360212326,3.728040561575046
182,1995-03-31,14.014058006454325,26.498145161290317,41.352096875198185,2.979761090551708
183,1995-04-30,10.892474646650676,30.717930555555554,22.73571642581373,1.3792384495204386
184,1995-05-31,248.73348625675587,30.599442204301077,42.06142810871825,48.71232572394222
185,1995-06-30,126.61091777562879,30.056875,51.013374351896346,9.402983298190431
186,1995-07-31,196.74341005786948,27.83694892473118,71.12367628142238,46.447751153250984
187,1995-08-31,354.9167260742229,27.80656586021505,72.72508351597935,196.2820681970197
188,1995-09-30,309.48815089635286,27.47338194444444,78.65820592269301,161.9481313655306
189,1995-10-31,117.1623792676721,26.003030913978485,84.11506104748695,72.87526362859634
190,1995-11-30,146.0866516972716,22.44692361111111,80.48490970395505,83.77032037846499
191,1995-12-31,2.300307174841685,19.878864247311828,68.51503564976156,12.158569547882745
192,1996-01-31,16.037189946893836,20.33831317204301,57.77346035465598,8.841499581622633
193,1996-02-29,9.784280420730546,22.378204022988502,46.46499578375369,5.997599010453478
194,1996-03-31,65.54439011561847,27.630026881720433,30.880150012671947,3.7537573730209
195,1996-04-30,42.51309247535805,30.488993055555554,40.494326851330705,2.1408747140854207
196,1996-05-31,47.661653941435006,32.50694892473118,43.547629227396094,2.4190747944938584
197,1996-06-30,360.14549162023116,29.109131944444453,67.76193506084383,98.3034088498482
198,1996-07-31,226.88467453283081,28.21770161290322,75.22917143069208,90.94112431418085
199,1996-08-31,339.5893911120235,27.343131720430108,75.9397596353665,236.37736821288985
200,1996-09-30,76.73662578689068,28.497347222222217,76.64921460673212,59.40005314122415
201,1996-10-31,41.81630925132581,26.236586021505374,88.15278369002044,24.79688721006352
202,1996-11-30,3.8983915793021713,22.89942361111111,80.08703542873262,7.835254575630814
203,1996-12-31,0.056106835572927005,18.976283602150534,50.94704814255238,4.520576870900552
204,1997-01-31,26.30840112324457,18.581646505376344,45.9732132847421,3.666140794490259
205,1997-02-28,6.134228258090057,21.990535714285716,33.32917531952262,2.191211883775948
206,1997-03-31,50.612305582955436,27.0626747311828,28.252196847461168,3.5945723037223414
207,1997-04-30,105.73469377247466,27.759347222222214,45.4665954457596,8.138673079666386
208,1997-05-31,63.07163538160749,31.23247983870968,72.11410459131001,4.09545206153402
209,1997-06-30,351.3734758880849,30.32391666666667,65.57975267060101,72.86220586774593
210,1997-07-31,307.5974133739044,28.030813172043015,68.92728970851749,96.92656266185759
211,1997-08-31,471.17661664040253,27.585739247311825,88.48852815572172,300.24875750852533
212,1997-09-30,227.6619466854902,27.57913194444444,82.77238346636295,121.74218925390494
213,1997-10-31,70.3587364408544,26.05293010752688,86.65069341659546,56.923863102705184
214,1997-11-30,37.709368783995316,24.424215277777783,69.55308909527957,21.9713273106232
215,1997-12-31,55.835718184421395,19.8601747311828,47.37873764242977,14.267746796697695
216,1998-01-31,92.52315579937333,19.227903225806454,40.728096768725656,17.910762396399434
217,1998-02-28,16.23430688053905,22.57415178571428,50.92088654637337,11.059325374918132
218,1998-03-31,72.38976971471386,25.427990591397855,60.56116903200746,6.867086398989056
219,1998-04-30,69.09446329927903,29.432743055555555,54.38776826485992,5.257891809912089
220,1998-05-31,104.71973757857168,31.84809139784946,87.8322138218209,5.6013806945725975
221,1998-06-30,155.79622590086382,31.244784722222228,76.02532440796493,9.416938157114542
222,1998-07-31,216.3257793692387,28.530315860215055,84.12533767987044,30.582571719998068
223,1998-08-31,172.72817134487912,28.32844086021505,80.18078680615871,39.8198909072466
224,1998-09-30,262.59146313891404,27.86268750000001,85.46605473384261,125.56482382347265
225,1998-10-31,149.65225031240826,27.18133064516129,78.6924809915945,64.43556430642424
226,1998-11-30,54.23415868008286,24.136819444444452,75.19886665977538,43.75546015653588
227,1998-12-31,0.0,19.521075268817203,68.03715925198047,8.776509810061794
228,1999-01-31,0.0,18.92317876344086,53.112916625104845,5.0365079408375175
229,1999-02-28,0.0,24.009270833333336,39.702069154009216,2.6350760751262783
230,1999-03-31,0.8627582742627783,27.989348118279572,23.345192580018196,1.3201296542204732
231,1999-04-30,15.59185508797102,32.081694444444445,13.798583939205857,0.7656233671147273
232,1999-05-31,224.3642476038443,30.494865591397858,76.93564456421882,7.27666150841158
233,1999-06-30,260.23611970746083,29.1338125,84.31678893975914,47.69043134044266
234,1999-07-31,279.69144057105166,27.932439516129037,80.19342147745192,81.56953944856963
235,1999-08-31,398.647379679876,27.62130376344086,80.39910353254525,332.60110437279127
236,1999-09-30,281.19057873893763,27.26626388888889,75.5753042176366,204.30112820019366
237,1999-10-31,349.1559029480645,26.431337365591396,77.7835641754791,280.92227467427523
238,1999-11-30,11.363951458171456,22.87177777777779,82.00507471337914,117.09831123665356
239,1999-12-31,0.0,20.106081989247308,59.63389459066094,10.317724300665613
240,2000-01-31,4.137566194135741,20.298985215053772,46.81924906326458,5.7836909586596725
241,2000-02-29,36.308029658670776,22.217823275862077,34.07602751394734,5.897323381327398
242,2000-03-31,4.938449448405309,26.934771505376343,26.044140255544328,4.449805800642582
243,2000-04-30,61.50032923771415,31.02585416666666,22.94542221352458,3.64630495930528
244,2000-05-31,161.01704296262966,31.20270833333333,52.46931166620925,5.553136753720686
245,2000-06-30,302.70334126252413,29.05878472222223,72.24339083768427,30.03733544632048
246,2000-07-31,268.24200573996825,27.868756720430106,65.12057043146342,102.99662726115271
247,2000-08-31,231.76101390970348,28.180537634408594,73.68468192871659,64.20700365276011
248,2000-09-30,267.0612174917756,27.70924305555555,77.39767665043473,148.6556298525004
249,2000-10-31,43.88011374844391,27.045530913978485,86.11644494812937,28.242939943807887
250,2000-11-30,6.327202096968657,23.420638888888888,73.2417069375515,9.292440879998765
251,2000-12-31,0.0,18.98299059139785,44.77346192579718,4.605701510337601
252,2001-01-31,0.39593970164049996,18.703306451612907,27.36233272589743,3.956700892802905
253,2001-02-28,4.302824426742044,23.377433035714283,15.942502417601645,3.0037833834139205
254,2001-03-31,61.64768160549232,26.52868951612902,32.510568271391094,3.0816315606976854
255,2001-04-30,43.16755734990569,29.88233333333333,17.671216512098912,3.1685503962821184
256,2001-05-31,114.64486386831007,30.921102150537628,46.334759762976326,2.542375940844713
257,2001-06-30,324.39709140475463,27.85575,68.44939361326396,20.98920427505733
258,2001-07-31,551.8906776738704,27.046451612903233,65.45968630816786,246.5726884652784
259,2001-08-31,363.35571167433375,27.98961021505377,83.53224867023528,133.30608245649321
260,2001-09-30,119.0878787478594,28.421069444444452,85.117950104177,56.71962377459454
261,2001-10-31,144.27158186631831,27.028635752688174,90.08875312283637,65.6646883449468
262,2001-11-30,10.131033805445174,24.15915972222223,76.71248121187091,15.386627449719805
263,2001-12-31,0.0,19.557876344086022,58.15978897735477,5.945367967051822
264,2002-01-31,26.01513761840936,19.757862903225806,51.700402598362416,5.189413323620227
265,2002-02-28,0.19188981523311904,22.799107142857146,37.46919720433653,5.010193064009201
266,2002-03-31,29.243469492997285,27.217829301075266,28.25537987519056,2.8501802576850053
267,2002-04-30,46.60348314147439,30.525708333333334,25.30058036791161,2.9854427116850935
268,2002-05-31,68.39355374339998,32.03175403225807,54.257465188857175,2.9155687395008183
269,2002-06-30,200.51748764776644,29.771027777777785,72.5193084217608,10.105311412327962
270,2002-07-31,130.40735360028114,29.56530241935483,92.13529054541142,13.339748678244614
271,2002-08-31,283.64306353330545,27.570483870967745,80.11472274083644,40.83650237986776
272,2002-09-30,282.93749447075083,27.40772222222223,82.020313013345,102.18893996213815
273,2002-10-31,40.88504159833618,26.433279569892477,94.30273754987866,26.960887118937464
274,2002-11-30,9.177974956576387,22.38296527777777,78.61819281242788,10.731087157510393
275,2002-12-31,0.18568203795025465,20.25149193548388,57.35810771584511,4.154859889525217
276,2003-01-31,0.009260386880501,18.72797715053764,36.669811117462814,2.9232439119090765
277,2003-02-28,27.221566867754326,23.021473214285717,34.63331018574536,2.5201478441298866
278,2003-03-31,56.093720011247136,26.19054435483871,38.589725748170174,2.5969992457762157
279,2003-04-30,48.321796078774824,30.863534722222226,28.480700100772086,1.9845802941354287
280,2003-05-31,80.44726176204719,31.981559139784945,35.205072700046,3.5198141309146287
281,2003-06-30,303.05298269382615,30.645659722222227,79.30776360444725,38.254853478908075
282,2003-07-31,313.9842029458246,28.05182795698924,76.61890732124449,70.05977116309413
283,2003-08-31,242.0814296116457,27.658595430107532,73.7044816603884,116.41821121923084
284,2003-09-30,192.61267693598012,27.344076388888887,74.43969254381955,104.56206339974615
285,2003-10-31,292.92593230394954,26.120631720430108,84.79283158667386,146.56339778952187
286,2003-11-30,24.629362699311933,22.370326388888888,90.29266680590807,39.70625848457888
287,2003-12-31,10.889562326233454,18.98834005376344,58.23295314330608,9.29293926781748
288,2004-01-31,6.943833669612088,18.942076612903225,47.449426841922104,5.786681285571983
289,2004-02-29,4.439343772044962,21.83201867816092,34.747878229245536,3.483631175275696
290,2004-03-31,11.64382946672411,27.637540322580648,23.70285446522757,2.8323379737748966
291,2004-04-30,72.1614971956745,30.12971527777778,60.05766056478024,2.5496524029979977
292,2004-05-31,55.871851216881225,32.09557123655914,49.002052552532405,1.9107192194014075
293,2004-06-30,233.99231554390187,29.856798611111113,66.75627012737095,18.275582279701077
294,2004-07-31,246.5843435293464,27.93709677419356,70.16600067727268,41.993958250058654
295,2004-08-31,362.1375138271823,27.38717069892473,76.11465726513416,194.19960453528807
296,2004-09-30,175.32569141597668,27.69410416666667,84.44339758716524,62.67246755892712
297,2004-10-31,116.1476589641655,25.525551075268826,96.78724010009321,41.385626078531374
298,2004-11-30,0.0,22.46554861111111,85.53018257953227,12.51332199724628
299,2004-12-31,0.032738222777170006,20.08576612903225,58.69073749054223,8.367134055766758
300,2005-01-31,17.647626689429764,19.7783870967742,45.348712988197796,6.554497559089071
301,2005-02-28,3.399062342753904,23.655773809523808,35.73546214029193,3.830509097103485
302,2005-03-31,53.42916169142985,27.47525537634409,52.768603968434036,2.6398605981859715
303,2005-04-30,55.769081485914256,30.0824375,53.94013063050807,2.6906961556952163
304,2005-05-31,86.29245424850085,31.87762768817205,57.44028829503805,2.4636306654872557
305,2005-06-30,332.4893255417847,32.18557638888889,64.26647398620844,84.69652430077069
306,2005-07-31,424.53704032836436,27.84522177419355,77.26413952186705,152.6604750085915
307,2005-08-31,174.40585159676445,28.142701612903227,83.42715029139072,119.0240817681802
308,2005-09-30,300.83264231248813,27.75361805555556,90.56006628088652,106.66326644346165
309,2005-10-31,301.22111004448664,26.16406586021505,83.81396611221135,84.83657127783047
310,2005-11-30,1.001192515050498,22.04591666666667,82.99031504429877,25.90609913940249
311,2005-12-31,2.209280759326928,19.12507392473118,54.71948166377842,11.444479481223466
312,2006-01-31,0.06361601255502,19.957069892473122,45.61961138388143,7.054480218827057
313,2006-02-28,0.0,24.47706845238095,26.62279112264514,4.503033619681673
314,2006-03-31,12.725315765618312,26.931337365591396,28.971155115868893,2.783495967540524
315,2006-04-30,15.39576910197722,30.405118055555548,32.04402630217373,1.804263581323224
316,2006-05-31,175.14355746558024,30.590174731182785,73.20521401707083,8.71959392116419
317,2006-06-30,217.52924145777402,29.603375,102.28703822940588,24.412729879395613
318,2006-07-31,398.7795791075184,27.67117607526882,80.01623726449907,59.832354735180225
319,2006-08-31,537.3369629933192,26.719401881720433,77.19163144938648,279.46239707568617
320,2006-09-30,278.617085714892,27.4303125,86.20238397270441,166.95822475197602
321,2006-10-31,42.317641701711885,26.708716397849464,102.04338028561322,53.12624760163712
322,2006-11-30,22.539196401362318,23.275819444444448,78.44007946550845,16.41031602936676
323,2006-12-31,0.0,20.61848790322581,55.95497062895447,7.854392667869588
324,2007-01-31,3.04859987779329,19.841700268817203,39.418258122168474,5.448774344481119
325,2007-02-28,70.1983177849743,22.470014880952387,54.15529450401664,7.707567616475239
326,2007-03-31,19.81159394814389,26.237163978494625,38.95806701621041,4.007436772748405
327,2007-04-30,46.31070103164584,30.34877083333333,31.90003568306565,2.970092366868577
328,2007-05-31,109.03828893820791,31.27849462365591,60.14086646027864,3.248093092149527
329,2007-06-30,257.41094123001017,30.247687499999994,66.01184397004545,15.352737078046975
330,2007-07-31,506.9443333369902,28.347876344086018,83.36569187231362,227.52151506208813
331,2007-08-31,474.05380801734015,28.01032258064517,78.9343131473288,309.2070791948554
332,2007-09-30,432.6384127560042,27.5261736111111,82.52296946011484,256.9120427972764
333,2007-10-31,29.40412360702411,26.31848118279569,87.10333944763987,102.03802813063032
334,2007-11-30,65.03045382357892,23.234534722222232,74.86479333601892,40.21511244749005
335,2007-12-31,0.0,19.83010752688172,53.643595555331565,11.017460798145807
336,2008-01-31,61.11353590837479,19.839294354838703,44.10404521040617,8.412287992142618
337,2008-02-29,3.2876618618467752,21.056954022988503,44.23586258199065,6.315072050976899
338,2008-03-31,14.293343828964256,27.369946236559137,25.89333457290195,3.420435599862241
339,2008-04-30,44.53735109794189,30.16936805555555,44.31149899028241,6.809572444708987
