,Date,Pptn,PET,S,G,ET,streamflow_mm
22,1981-11-30,0.20177758414891125,180.17322075,301.15526767306864,823.828822411431,70.6952386535704,12.903559659302545
23,1981-12-31,10.144321228366966,178.03010205703126,270.4330486379644,731.7477598292853,47.54890945041553,5.279621518808199
24,1982-01-31,7.8671006668002095,202.0769453109375,248.4102641895253,669.4506223124843,32.91526426328346,3.5432383583943787
25,1982-02-28,61.835894490189155,210.67369903125,246.85359773181736,635.3690812247139,45.57040762156248,3.964376065211164
26,1982-03-31,118.13538299485302,294.7927535859376,231.45624130002918,606.1799221654093,42.621712444815785,6.571243389797997
27,1982-04-30,70.96182014835206,365.79157284375,222.62852155897357,581.6106229570175,49.20250608120114,3.2035372211561297
28,1982-05-31,70.3799323888623,433.51365349687495,212.28026211646298,552.2782870877173,38.2153334794566,1.6401943114012292
29,1982-06-30,292.06097735202513,232.6365765,247.284321975708,576.8462016211615,77.70799985155462,56.99254094412456
30,1982-07-31,176.16175220833787,162.48269627578125,252.0958158636606,607.5768481428905,70.13896442949772,19.703762413019632
31,1982-08-31,388.46353872117294,108.9500078671875,321.59056163090526,746.0788716141898,76.89217349980026,164.74488444904898
32,1982-09-30,133.18606018558592,128.310237,357.78729921976725,931.5973353915743,87.63605402782558,80.31948312166094
33,1982-10-31,22.64128542362243,142.06184687812495,341.87451963527224,914.0706961847121,83.98461537435652,8.977659133696418
34,1982-11-30,5.933386035060142,158.95312361718754,307.61121474372015,832.5605947706433,70.40279405191541,5.346804196771396
35,1982-12-31,0.0,186.5184675890625,272.88631072095643,744.2838673745432,54.24653895897791,3.7295357250312007
36,1983-01-31,2.86799762553342,193.687060021875,251.39990980907154,675.6079936694074,34.043874952476465,2.189417687628564
37,1983-02-28,88.93040773865143,205.51526769375,251.71446248463215,640.2650604248046,50.42908675968647,3.4754576150487186
38,1983-03-31,46.65687007412996,305.964186046875,235.60501789790325,628.3496047809559,51.79211277281866,2.924340365110257
39,1983-04-30,63.09697729981211,353.3446546875,224.88570141262474,589.0230288187663,52.68491338938475,2.443794830302275
40,1983-05-31,134.44969110917262,417.3221631375,222.78407525503516,564.9557227268016,79.14584807585925,8.31041752199664
41,1983-06-30,144.22800863059882,244.103651578125,240.50309490627717,573.7012796613906,80.24241076782346,7.211771414414483
42,1983-07-31,192.81246548400043,138.262614946875,275.9081883789391,643.8360749111381,79.55618582200259,28.77780975085612
43,1983-08-31,416.83588185886566,113.53574777343748,344.46814026371123,837.4341701384512,80.14142119791359,158.46968342356953
44,1983-09-30,418.56763634189065,111.36238994531249,378.23257844713004,972.7733498467336,79.77703912183642,273.9825233313171
45,1983-10-31,100.17608299889956,144.51538225078124,374.13312173658807,980.088349865329,89.5488141803071,80.91914334514253
46,1983-11-30,0.5775736751837329,173.37983428125003,329.3766497294108,891.7891283671063,73.1607126072049,8.25888422154119
47,1983-12-31,6.046363184998097,175.53259018125,290.3903132202805,788.8564668060633,51.4525649137795,5.173464913421245
48,1984-01-31,14.761634504109061,188.252649196875,264.688777431365,713.6384813042098,39.969236974138774,3.961286060735112
49,1984-02-29,9.176892313572887,236.281273171875,248.69038031567104,661.4453173231802,40.15491572208703,2.5787582516111334
50,1984-03-31,5.94363934253879,308.3308467046875,225.10965593399544,613.0955584126134,21.531824930571016,1.1074177331915929
51,1984-04-30,38.36856850729354,356.73063314062506,213.54232099321152,568.7192189534504,19.35499836690724,1.1813784854893572
52,1984-05-31,70.84413911132658,402.798133715625,215.79034569442916,547.4686904415008,44.6456438745372,1.395784925101878
53,1984-06-30,419.52985969751745,189.82667925,253.04153480529786,576.1282771216501,72.37096759490669,81.85800631804369
54,1984-07-31,311.9013091391705,108.31135921171877,309.74173619670245,727.3392298298497,72.80185944400728,102.98636047208707
55,1984-08-31,479.8238209641197,103.31022143671876,381.85924004995695,938.8690882036763,75.94530070200562,333.6231981114184
56,1984-09-30,164.07659460687398,121.4756588671875,415.31161210801866,1022.1516032748751,80.38462861441076,109.08074639693564
57,1984-10-31,85.81885775211384,141.24037780546874,370.3135923980385,978.54562066191,80.18515859730542,28.87599215114359
58,1984-11-30,0.0,176.07710833593745,327.5707832336426,889.0575743781199,72.84253765828906,7.745345413134072
59,1984-12-31,0.0,197.06353502343745,284.0809134821738,780.3573811028592,48.819330520927906,4.735880408586763
60,1985-01-31,30.3182967406106,203.3097102984375,256.8932552132556,696.5086971816197,34.381743601989,4.269588765394122
61,1985-02-28,37.91161417535546,219.04836345,240.47446407590598,643.4580329713367,31.209991732612252,3.1168177406991817
62,1985-03-31,1.144358917250998,313.803875925,221.57824067146547,600.2124635429793,20.03605524078011,1.3548174464032514
63,1985-04-30,47.020704170620995,360.791664328125,213.292028342353,561.6732760959201,20.129720389377326,0.8439699322172112
64,1985-05-31,120.04928806022363,424.4943350531249,212.65061942479943,539.4094067645332,31.585369294043627,6.066675562127804
65,1985-06-30,243.26560230657037,278.353837125,229.796329053243,542.9259001413982,71.7005766928196,24.2671009587662
66,1985-07-31,255.21472819703718,134.9120189390625,266.3975517519059,606.4867867500552,72.0592915546149,92.45303360104408
67,1985-08-31,538.1070692249382,105.63299452265623,317.76183958976486,761.3070014215286,73.0948733864352,303.2765631848013
68,1985-09-30,391.30721872109217,106.5474942890625,355.34829851786293,913.5342059665255,76.36795984581113,283.8374447035211
69,1985-10-31,275.4978317617075,142.61051934140625,368.2937956369049,966.0840151386876,94.79920542798936,252.3438200509064
70,1985-11-30,0.0,167.992300265625,342.26400714450403,926.5652615865073,84.01298476383091,22.203974744400803
71,1985-12-31,0.0,175.6248674695313,299.1962487825783,816.0166123092816,58.91999343875796,7.917787598410529
72,1986-01-31,36.49325352693261,192.79285630312495,272.4849880997852,734.4373751404464,53.196747181937106,6.823726658760582
73,1986-02-28,28.79073785280003,215.348995575,251.01991894131612,673.2564768110002,43.465381907299154,4.679064197252903
74,1986-03-31,19.09570176684036,319.5033241078125,230.25183780218964,626.0620730820523,31.703371927142143,2.8288492590438707
75,1986-04-30,65.44923443871183,364.05780075,224.30623849232998,584.6416455162896,51.70941073447466,2.536793997275071
76,1986-05-31,105.99230060254034,363.35361155625,223.86727560720126,566.95493513538,69.38715926371515,8.230376438310513
77,1986-06-30,224.9563657675109,230.291373375,254.3825355741713,588.2057858784992,89.58004997111857,26.750467781874686
78,1986-07-31,323.321463594735,137.02928302265624,303.6505586357527,710.9912473617061,84.32920735795052,113.84573265413552
79,1986-08-31,218.49292631122933,126.80230043671872,363.8990453494493,923.027564428186,87.70230731461197,99.37853105238682
80,1986-09-30,231.68660261668342,127.56635578124998,369.33629909091525,968.9671699523927,82.82145531848073,68.3608667666479
81,1986-10-31,172.61757668397863,146.29391831953126,377.01346452774527,985.6687306229784,93.35250633303076,104.01054743955277
82,1986-11-30,72.97994697014104,149.76454246875,348.9428345998128,932.4424953884547,81.44323783926666,20.412968279055463
83,1986-12-31,20.776130262212984,146.9765768273437,318.67755143360426,857.7333954021492,57.79895705636591,9.07364862758152
84,1987-01-31,4.262424315052418,184.6916418515625,284.9929739429104,772.9514862388693,51.00602509919554,5.202172051779408
85,1987-02-28,9.225460018094424,219.657789225,257.1894976752144,700.4731656029111,39.07564929686487,2.4829681128535173
86,1987-03-31,19.72186518518314,276.1663256015625,234.89601533130934,640.0518280767624,28.69191913632676,2.561713388210975
87,1987-04-30,40.227797861604145,369.12460134374993,219.34708932240798,589.8110562642415,33.035436761565514,1.6137797570091708
88,1987-05-31,75.89527878102382,400.5269629875,219.90908454566875,563.846594902777,57.08949265535921,4.4246870545791905
89,1987-06-30,145.60548007428923,288.192480609375,220.05140728420682,546.9356727600099,52.06315428949893,9.092587364692811
90,1987-07-31,377.19892389675215,147.90239560546874,257.823656676918,582.1951488782,73.01765573211014,74.95653115956307
91,1987-08-31,197.73295618549525,118.259219953125,300.48973891555625,711.402931869671,76.60912438295782,56.81720810949953
92,1987-09-30,164.58835310063006,106.472114296875,338.57500207689066,858.4631835089792,74.51614178717136,54.59439843801686
93,1987-10-31,36.785897215359306,143.92385604140625,332.15244764922767,879.2504345473424,89.28859191946684,17.109653816591976
94,1987-11-30,67.00867739397141,149.16915133593747,298.8348504596286,809.7007497151692,66.40211795456707,13.084673792624695
95,1987-12-31,4.126186102998972,165.3106322109375,266.96314752230086,725.879544904155,51.35770094348118,4.4815032659130525
96,1988-01-31,0.32097730787911305,200.53781216718747,245.75941424216,662.6090254014539,42.5871441140771,1.7832316153733216
97,1988-02-29,85.60951766855644,225.05153121562495,237.11236217104155,620.043097485071,40.45442081987858,3.995076754844197
98,1988-03-31,38.948432241119114,288.4592255906249,226.30060513814288,591.3699020057597,41.76059626042843,7.317329954418973
99,1988-04-30,93.3286203761275,350.75008546875,215.5433603286744,563.3861407809787,35.90501798316837,3.5834084165830564
100,1988-05-31,67.31282560431072,385.6686854625,214.94752291197412,544.155238366896,46.58404280198738,3.0959851298767664
101,1988-06-30,396.27845012045753,208.377279,243.560535176595,558.5520361582438,74.95650602504611,67.87045315302932
102,1988-07-31,251.17247487535252,133.5747597328125,297.5087417479485,683.6585500573598,87.00066406745465,77.48535095173867
103,1988-08-31,309.31825961713605,128.59464308203124,329.1600350820889,827.4338656189619,84.07615665346384,190.35125315427442
104,1988-09-30,227.5555214342885,132.2914344609375,355.31930893792037,911.80570924547,92.3712991643697,99.68254762180487
105,1988-10-31,67.9154372222888,172.52208950625,347.96257872222577,928.9700402700772,100.77886080835016,37.59139961463054
106,1988-11-30,5.8835935812709925,170.40393288281246,303.4180113686455,826.0084268358022,69.58054821006954,7.156849076791753
107,1988-12-31,0.0,170.38762834218753,270.1314136546145,734.6513009840442,46.70245143352078,4.155557632471422
108,1989-01-31,0.14056606562321,208.7664428671875,247.8461545718613,668.7916783978862,34.444195905234665,2.5876295547843164
109,1989-02-28,0.2142060546415,239.19853230000004,229.29241648174462,618.5257504326954,20.41307953186333,1.13433067540237
110,1989-03-31,13.098748634909914,307.9340799328125,216.44199838945943,577.6195314468875,14.482824888546018,0.9190271377161552
111,1989-04-30,4.721731908325727,364.43578725,210.89839954376225,547.4041634877524,11.090234649600461,0.3598360051144601
112,1989-05-31,166.84891819496974,355.75977211874994,226.58673220808788,543.8278950516896,67.12684580124915,2.542774651099688
113,1989-06-30,423.13426863482806,226.43398757812497,253.99404585096582,582.6404750823974,91.46198630332948,164.9215130920027
114,1989-07-31,275.27116445495216,120.11876127421873,322.6033059807233,761.106688960906,80.74085027910769,103.31978192280951
115,1989-08-31,443.19335242916014,108.8878449234375,370.9675785597934,945.4370149181734,76.24360236804931,286.6756636535568
116,1989-09-30,167.2775251705227,120.2963659453125,403.1699991861978,1011.1937244839137,85.45512263663113,82.88189425281811
117,1989-10-31,46.34300323498931,140.49591207890623,387.62552540276647,999.197964575983,84.0335170738399,36.972401943782685
118,1989-11-30,0.0,169.801764328125,337.21235419379343,912.9695199754505,73.18593375384808,7.121961929481485
119,1989-12-31,1.141503186486735,161.37228957187497,299.7964734928582,811.2675523655389,44.61354076629505,3.5525083718225354
120,1990-01-31,0.094729852235364,224.5560084421875,265.57750174819785,727.0686411703787,37.88889774587005,2.584639227872008
121,1990-02-28,31.076018557143758,188.19458713125,252.76789020356682,664.6362776983351,32.33169070445001,1.652654006869182
122,1990-03-31,133.2297553995106,271.045019475,243.7188969683904,639.9665332507062,47.132160176988684,2.6514231955802314
123,1990-04-30,80.44651717373017,317.741996953125,234.1958105723063,614.5482211642792,52.08298482466489,3.7329247621984822
124,1990-05-31,149.6699989617995,344.4497403046875,231.48218591751592,590.6421884926416,78.00133523996921,6.679393546459822
125,1990-06-30,331.04421113971637,238.1045574375,257.29466236962213,605.7823084513346,99.07156834378841,103.54804354378237
126,1990-07-31,323.3316728980744,122.7146311125,322.7836887810821,765.0105792630103,82.66774483490734,146.98652904761352
127,1990-08-31,338.5086784562928,118.41193714218753,358.08773787303636,912.3132336524226,81.97404616512358,135.64122874231495
128,1990-09-30,375.7041353708236,107.48019663281252,390.7236673990885,996.7851085238983,75.21568913944066,207.57553616917156
129,1990-10-31,178.04714099701073,132.79223143124997,387.60233836020205,996.8617438859836,86.11773764714597,106.03579617969558
130,1990-11-30,70.89634043087078,155.03942067187495,349.408115641276,938.9376639472116,75.49777999520302,29.928088836457466
131,1990-12-31,2.8645215691315102,168.87041675156254,306.2305938761722,831.4692986601144,56.26415954902768,6.164758284851526
132,1991-01-31,24.395847393669605,171.78073637343755,284.91213751351967,754.0725273214358,58.08298056945205,6.876057379725981
133,1991-02-28,2.0841495106346297,241.54996635,255.7595830190749,700.2033259073892,46.64439638145269,3.1014673958826653
134,1991-03-31,31.386358937871805,320.865239503125,236.48634549622886,639.7653034169188,44.96976704103872,3.170244914865761
135,1991-04-30,40.075263142283966,369.9006699375,219.99144465128583,592.1993850284152,38.312223041430116,1.9489954038789568
136,1991-05-31,49.004846346843436,456.46907686874994,212.46349504942532,556.9517095832415,35.94498698366806,1.3675761745624349
137,1991-06-30,182.1481911495074,247.034251828125,244.95461427900528,570.4578142801921,73.85813514702022,9.64360493706753
138,1991-07-31,312.74124353809134,139.22403957421878,291.652037466726,663.6888431426019,79.83455134090036,110.99156529390078
139,1991-08-31,442.3853120940824,96.23527361015623,361.7613020455966,904.6036623882992,69.90267334040253,317.07831737099764
140,1991-09-30,187.63345337914052,115.511473828125,400.37458801269537,1008.8700691223142,78.11280176974833,149.51435206415172
141,1991-10-31,96.415048595835,136.7605439015625,375.9316653590048,985.042451591902,84.04795762617141,57.87987061657022
142,1991-11-30,11.410909725161526,161.31497983593755,339.542367723253,915.6699851142033,79.46323323994875,18.284254227746764
143,1991-12-31,17.13298330249829,158.85193348124997,302.8527034841557,817.591523693454,52.67274611396715,7.6432755878606065
144,1992-01-31,5.107806533951614,190.665620803125,273.77063517416667,739.5251068607453,45.77295212075114,5.663679171912357
145,1992-02-29,10.77654894037058,224.6599174359375,256.26206452819116,682.4926043104848,47.528145904652774,4.055780391164061
146,1992-03-31,0.021643614129193,321.2577598078125,231.2469203702865,632.3947504515288,31.967553484719247,1.9342431244449017
147,1992-04-30,24.10961251430685,375.09583275,213.66864804161918,579.7235522376167,17.914318945258856,1.2533456865122488
148,1992-05-31,123.40456477555072,389.170753621875,225.7231795813448,555.7716213759555,64.08526792656629,8.544560119230399
149,1992-06-30,196.8793223062836,277.208151609375,242.9864890416463,582.6220161861843,88.44231977127492,21.389210338360453
150,1992-07-31,302.5063475901541,136.13178884765622,278.9643867041475,653.587889312416,79.28604420740156,68.29099279446362
151,1992-08-31,284.33675308491866,114.10827604453124,315.7282312864898,775.2360939107913,74.46203576400877,124.01085060470969
152,1992-09-30,167.1179118369035,120.073905140625,346.46399561564124,895.1698766072592,78.88600719161332,57.54485432482792
153,1992-10-31,55.72124319160079,143.53202495390624,336.9431140858639,889.8078079223629,87.53012500237672,19.783504464014527
154,1992-11-30,0.7458620907904241,156.3428264765625,302.3678421444364,822.030154418945,70.51007193513216,6.022020013570661
155,1992-12-31,1.0290818705668292,172.86268507734374,270.7854828988353,734.8924133957072,52.59690560633317,3.7955222722294737
156,1993-01-31,0.019775048729832,220.465059778125,246.89778434589343,669.2238895047095,41.201305808499455,2.9195558420505634
157,1993-02-28,0.05779236078259,218.90130845625,230.3857648713248,618.821412994748,23.178494023159146,1.2599244057193275
158,1993-03-31,15.999024550748882,306.883557309375,218.65251762636245,580.1094887436078,22.178081871243197,1.1411087497369354
159,1993-04-30,97.63524349669355,365.28681628125,217.14044592115616,553.5000623067224,34.770151250995696,2.1726718569196355
160,1993-05-31,92.70344744325264,424.82182438125,216.1848459141229,542.8654228538596,57.86048043519258,6.824524079270531
161,1993-06-30,256.21410342570925,227.43612084375,236.2206944359674,547.9171060774063,59.308048104867346,44.2352082708339
162,1993-07-31,241.6767912634741,124.41776459765623,278.3697493973599,651.8389065650201,73.08819552417846,123.18442392371134
163,1993-08-31,279.9278188025196,109.65979040625,322.4944828402611,781.2881088256835,75.03459749277681,140.19948373231063
164,1993-09-30,273.6339825584108,103.09677532031252,361.8948070526122,932.5688286675353,73.82448390126228,136.58517527096706
165,1993-10-31,67.62485146251723,138.5473061109375,358.5047341623614,950.5960450531337,87.3273466480896,51.32965919272215
166,1993-11-30,4.2481618141119615,157.6066327734375,330.44122659895163,889.076304796007,79.0307647548616,14.046362927623123
167,1993-12-31,0.0,173.9951689640625,291.33330683554385,794.1451268349924,56.971805077046156,5.524230260235036
168,1994-01-31,13.439411489388393,209.35781344687496,261.5393773765973,710.7601051740749,48.52714481530711,4.013417426573024
169,1994-02-28,62.93729537533469,201.671093925,250.8414046196711,659.1000338054838,46.6038413811475,5.077575097099885
170,1994-03-31,1.3183939056217648,303.4875618984375,227.91748559603127,618.6978457050939,30.11453115614131,1.2391914724606556
